Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.237-67.202.34.21-62994-443-6,10.0.0.237,62994,67.202.34.21,443,6,30/03/2025 07:12:28 p.m.,501135,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,5447.6338711125745,23.945643389505822,45557.727272727265,74953.50269879441,235282.0,0.0,395388.0,98847.0,98357.57236735766,235466.0,929.0,265853.0,44308.83333333333,49507.33495722292,105888.0,0.0,0,0,0,0,112,152,9.977351412294093,13.968291977211729,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,10312,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433871486416752E15,139997.83578606008,1.743387148842758E15,1.743387148341948E15,No Label
10.0.0.237-67.202.34.21-62994-443-6,10.0.0.237,62994,67.202.34.21,443,6,30/03/2025 07:12:28 p.m.,1795,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,13370.473537604457,1671.3091922005572,897.5,208.59650045003153,1045.0,750.0,1795.0,897.5,208.59650045003153,1045.0,750.0,0,0,0,0,0,0,0,0,0,60,0,1671.3091922005572,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-62985-443-6,10.0.0.237,62985,67.202.34.21,443,6,30/03/2025 07:12:19 p.m.,9833073,28,31,2039.0,4377.0,787.0,0.0,72.82142857142857,149.50710464263676,357.0,0.0,141.19354838709674,158.24883766920982,652.4918507164546,6.000158851663158,169535.74137931038,325375.94080605154,1069882.0,0.0,9833073.0,364187.8888888889,420109.58596888586,1069882.0,302.0,9182003.0,306066.7666666667,447358.80329911865,1147033.0,0.0,0,0,0,0,572,632,2.847533014348617,3.1526258373145404,0.0,787.0,106.93333333333331,155.9659748494346,24325.385310734466,1,2,0,38,58,0,0,0,1.0,108.7457627118644,72.82142857142857,141.19354838709677,0,0,0,0,17,853,0,34,0,74,65535,191,14,20,0,0,0,0,1.7433871432130092E15,3089842.77497021,1.743387148926855E15,1.743387139674661E15,No Label
67.202.34.21-10.0.0.237-443-62985-6,67.202.34.21,443,10.0.0.237,62985,6,30/03/2025 07:12:29 p.m.,0,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40,0,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,191,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-62995-443-6,10.0.0.237,62995,67.202.34.21,443,6,30/03/2025 07:12:29 p.m.,352701,5,8,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,99.875,150.66086561735742,7740.267251864894,36.85841548507093,29391.750000000004,39438.16455282186,110328.0,0.0,207466.0,51866.5,34187.88553956894,72006.0,694.0,284928.0,40704.0,43925.00096376398,110528.0,0.0,0,0,0,0,112,172,14.176313648104202,22.682101836966723,0.0,1387.0,194.99999999999997,382.1123475548077,146009.84615384616,1,2,0,6,12,0,0,0,1.0,210.0,386.2,99.875,0,0,0,0,6,9611,0,148,0,61,65535,180,3,20,0,0,0,0,1.7433871495139065E15,93688.68937686604,1.743387149678348E15,1.74338714936095E15,No Label
10.0.0.237-67.202.34.21-62995-443-6,10.0.0.237,62995,67.202.34.21,443,6,30/03/2025 07:12:29 p.m.,1824,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,13157.894736842105,1644.7368421052631,912.0,35.35533905932738,937.0,887.0,1824.0,912.0,35.35533905932738,937.0,887.0,0,0,0,0,0,0,0,0,0,60,0,1644.7368421052631,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-62997-443-6,10.0.0.237,62997,67.202.34.21,443,6,30/03/2025 07:12:30 p.m.,308670,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8844.396928758868,38.8764700165225,28060.909090909092,38727.14822047848,88502.0,0.0,220168.0,55042.0,36047.74589346746,75748.0,1052.0,237791.0,39631.83333333333,43728.179245958396,88654.0,0.0,0,0,0,0,112,152,16.19852917355104,22.67794084297146,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11541,0,160,0,66,65535,121,3,20,0,0,0,0,1.7433871504998328E15,93153.58802863098,1.743387150660169E15,1.743387150351844E15,No Label
10.0.0.237-67.202.34.21-62997-443-6,10.0.0.237,62997,67.202.34.21,443,6,30/03/2025 07:12:30 p.m.,1623,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14787.430683918668,1848.4288354898335,811.5,68.58935777509511,860.0,763.0,1623.0,811.5,68.58935777509511,860.0,763.0,0,0,0,0,0,0,0,0,0,60,0,1848.4288354898335,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-62998-443-6,10.0.0.237,62998,67.202.34.21,443,6,30/03/2025 07:12:31 p.m.,313931,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8696.17845959781,38.22496026196839,28539.181818181823,39468.55020093386,89602.0,0.0,224329.0,56082.25,37061.74955732662,78566.0,655.0,241142.0,40190.333333333336,44361.54499864344,89765.0,0.0,0,0,0,0,112,152,15.927066775820164,22.29789348614823,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11361,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433871514927692E15,94757.2256229458,1.743387151655011E15,1.743387151341446E15,No Label
10.0.0.237-67.202.34.21-62998-443-6,10.0.0.237,62998,67.202.34.21,443,6,30/03/2025 07:12:31 p.m.,1550,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15483.870967741936,1935.483870967742,775.0,360.62445840513925,1030.0,520.0,1550.0,775.0,360.62445840513925,1030.0,520.0,0,0,0,0,0,0,0,0,0,60,0,1935.483870967742,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-62999-443-6,10.0.0.237,62999,67.202.34.21,443,6,30/03/2025 07:12:32 p.m.,313241,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8715.334199546036,38.30916131668587,28476.454545454544,39345.81345038793,87322.0,0.0,225919.0,56479.75,37451.53888582773,80690.0,625.0,241939.0,40323.16666666667,44383.29918524159,87489.0,0.0,0,0,0,0,112,152,15.962150548619114,22.34701076806676,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11322,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433871525267838E15,95233.65787351184,1.743387152688181E15,1.743387152375308E15,No Label
10.0.0.237-67.202.34.21-62999-443-6,10.0.0.237,62999,67.202.34.21,443,6,30/03/2025 07:12:32 p.m.,1563,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15355.086372360845,1919.3857965451057,781.5,12.020815280171307,790.0,773.0,1563.0,781.5,12.020815280171307,790.0,773.0,0,0,0,0,0,0,0,0,0,60,0,1919.3857965451057,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63000-443-6,10.0.0.237,63000,67.202.34.21,443,6,30/03/2025 07:12:33 p.m.,467164,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,5843.772208474968,25.686910806483375,42469.454545454544,74020.54267885859,240073.0,0.0,384634.0,96158.5,101790.0866309354,240254.0,630.0,227091.0,37848.5,41664.13256387321,82712.0,0.0,0,0,0,0,112,152,10.702879502701407,14.984031303781968,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,12064,0,160,0,66,65535,180,3,20,0,0,0,0,1.743387153649265E15,132020.91964356563,1.743387153820486E15,1.743387153353685E15,No Label
10.0.0.237-67.202.34.21-63000-443-6,10.0.0.237,63000,67.202.34.21,443,6,30/03/2025 07:12:33 p.m.,2656,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,9036.144578313253,1129.5180722891566,1328.0,53.74011537017761,1366.0,1290.0,2656.0,1328.0,53.74011537017761,1366.0,1290.0,0,0,0,0,0,0,0,0,0,60,0,1129.5180722891566,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63001-443-6,10.0.0.237,63001,67.202.34.21,443,6,30/03/2025 07:12:34 p.m.,305348,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8940.618572906978,39.29942229849221,27758.90909090909,38310.262654945465,86198.0,0.0,219150.0,54787.5,36140.46179837773,75685.0,666.0,233585.0,38930.833333333336,42917.37446497242,86361.0,0.0,0,0,0,0,112,152,16.374759291038423,22.92466300745379,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11730,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433871544798505E15,92130.61946605625,1.743387154637163E15,1.74338715433218E15,No Label
10.0.0.237-67.202.34.21-63001-443-6,10.0.0.237,63001,67.202.34.21,443,6,30/03/2025 07:12:34 p.m.,2449,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,9799.918334013884,1224.9897917517355,1224.5,102.5304832720494,1297.0,1152.0,2449.0,1224.5,102.5304832720494,1297.0,1152.0,0,0,0,0,0,0,0,0,0,60,0,1224.9897917517355,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63002-443-6,10.0.0.237,63002,67.202.34.21,443,6,30/03/2025 07:12:35 p.m.,317444,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8599.942037020703,37.801943019871224,28858.545454545456,39881.932865305396,87598.0,0.0,229846.0,57461.5,38049.33201778975,81375.0,664.0,245278.0,40879.666666666664,44945.967715320876,87737.0,0.0,0,0,0,0,112,152,15.75080959161301,22.05113342825821,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11169,0,160,0,66,65535,180,3,20,0,0,0,0,1.743387155506935E15,96768.05943851722,1.743387155672437E15,1.743387155355326E15,No Label
10.0.0.237-67.202.34.21-63002-443-6,10.0.0.237,63002,67.202.34.21,443,6,30/03/2025 07:12:35 p.m.,1855,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,12938.005390835579,1617.2506738544473,927.5,65.76093065034893,974.0,881.0,1855.0,927.5,65.76093065034893,974.0,881.0,0,0,0,0,0,0,0,0,0,60,0,1617.2506738544473,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63003-443-6,10.0.0.237,63003,67.202.34.21,443,6,30/03/2025 07:12:36 p.m.,307334,5,8,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,99.875,150.66086561735742,8882.844071921752,42.299257485341684,25611.166666666664,37654.814666999235,86849.0,0.0,220485.0,55121.25,36306.31221863034,76125.0,750.0,235297.0,33613.85714285714,42154.554018233786,86947.0,0.0,0,0,0,0,112,172,16.268945186669878,26.030312298671802,0.0,1387.0,194.99999999999997,382.1123475548077,146009.84615384613,1,2,0,6,12,0,0,0,1.0,210.0,386.2,99.875,0,0,0,0,6,11648,0,148,0,61,65535,180,3,20,0,0,0,0,1.743387156498829E15,87461.34958067608,1.743387156657373E15,1.743387156350329E15,No Label
10.0.0.237-67.202.34.21-63003-443-6,10.0.0.237,63003,67.202.34.21,443,6,30/03/2025 07:12:36 p.m.,2089,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,11488.750598372426,1436.0938247965532,1044.5,70.0035713374682,1094.0,995.0,2089.0,1044.5,70.0035713374682,1094.0,995.0,0,0,0,0,0,0,0,0,0,60,0,1436.0938247965532,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63004-443-6,10.0.0.237,63004,67.202.34.21,443,6,30/03/2025 07:12:37 p.m.,309463,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8821.733131262865,38.77684892862798,28133.0,38976.23245774276,90227.0,0.0,219236.0,54809.0,36189.509391535,76206.0,647.0,237788.0,39631.33333333333,43869.33874891057,90415.0,0.0,0,0,0,0,112,152,16.157020386928323,22.619828541699654,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11521,0,160,0,66,65535,180,3,20,0,0,0,0,1.743387157509544E15,93057.70493703189,1.743387157670339E15,1.743387157361257E15,No Label
10.0.0.237-67.202.34.21-63004-443-6,10.0.0.237,63004,67.202.34.21,443,6,30/03/2025 07:12:37 p.m.,1959,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,12251.148545176111,1531.3935681470139,979.5,45.96194077712559,1012.0,947.0,1959.0,979.5,45.96194077712559,1012.0,947.0,0,0,0,0,0,0,0,0,0,60,0,1531.3935681470139,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-3.219.134.123-63006-443-6,10.0.0.237,63006,3.219.134.123,443,6,30/03/2025 07:12:38 p.m.,336495,6,9,1931.0,4957.0,1387.0,0.0,321.83333333333337,560.4153519191517,4380.0,0.0,550.7777777777778,1442.3188601846834,20469.84353407926,44.57718539651407,24035.357142857145,39109.24530988537,94936.0,0.0,241559.0,48311.8,42915.408359935245,83685.0,566.0,252986.0,31623.25,43924.467313625035,95030.0,0.0,0,0,0,0,132,192,17.830874158605628,26.74631123790844,0.0,4380.0,430.5,1113.522279375975,1239931.8666666665,1,2,0,6,14,0,0,0,1.0,459.2,321.8333333333333,550.7777777777778,0,0,0,0,7,27306,0,128,0,330,65535,180,3,20,0,0,0,0,1.7433871587618432E15,85810.20716658668,1.743387158934486E15,1.743387158598261E15,No Label
10.0.0.237-3.219.134.123-63006-443-6,10.0.0.237,63006,3.219.134.123,443,6,30/03/2025 07:12:38 p.m.,1569,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,15296.367112810707,1912.0458891013384,784.5,20.506096654409877,799.0,770.0,1569.0,784.5,20.506096654409877,799.0,770.0,0,0,0,0,0,0,0,0,0,60,0,1912.0458891013384,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,253,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-62996-443-6,10.0.0.237,62996,67.202.34.21,443,6,30/03/2025 07:12:29 p.m.,9801737,28,31,2036.0,4377.0,787.0,0.0,72.71428571428571,149.47583903436188,357.0,0.0,141.19354838709674,158.24883766920982,654.2717887656036,6.019341265736879,168995.4655172414,328895.1990763642,1113192.0,0.0,9801737.0,363027.2962962963,423466.10118628014,1113192.0,269.0,9223977.0,307465.9,454673.7282442668,1191776.0,0.0,0,0,0,0,572,632,2.8566365328920784,3.162704732844801,0.0,787.0,106.88333333333331,155.96339114847135,24324.579378531074,1,2,0,38,58,0,0,0,1.0,108.69491525423729,72.71428571428571,141.19354838709677,0,0,0,0,16,930,0,34,0,74,65535,132,14,20,0,0,0,0,1.743387153230415E15,3077844.367672579,1.743387159019835E15,1.743387149720302E15,No Label
67.202.34.21-10.0.0.237-443-62996-6,67.202.34.21,443,10.0.0.237,62996,6,30/03/2025 07:12:39 p.m.,0,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40,0,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,132,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63007-443-6,10.0.0.237,63007,67.202.34.21,443,6,30/03/2025 07:12:39 p.m.,328476,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,8311.109487451138,36.532349395389616,29861.45454545455,41306.315392113196,88745.0,0.0,239731.0,59932.75,40113.58239944005,87631.0,342.0,241016.0,40169.33333333333,44253.27862053462,88913.0,0.0,0,0,0,0,112,152,15.221812248079008,21.31053714731061,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11351,0,160,0,66,65535,121,3,20,0,0,0,0,1.743387159511937E15,97931.7194697594,1.743387159676432E15,1.743387159348295E15,No Label
10.0.0.237-67.202.34.21-63007-443-6,10.0.0.237,63007,67.202.34.21,443,6,30/03/2025 07:12:39 p.m.,992,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,24193.548387096773,3024.1935483870966,496.0,18.384776310850235,509.0,483.0,992.0,496.0,18.384776310850235,509.0,483.0,0,0,0,0,0,0,0,0,0,60,0,3024.1935483870966,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-64.59.168.13-63008-53-6,10.0.0.237,63008,64.59.168.13,53,6,30/03/2025 07:12:39 p.m.,35439,5,3,37.0,65.0,35.0,0.0,7.4,15.453155017665487,65.0,0.0,21.666666666666668,37.52776749732568,2878.1850503682385,225.74000395045007,5062.714285714285,8418.426213061553,19086.0,0.0,35439.0,8859.75,10099.478645784973,19371.0,138.0,19657.0,9828.5,13899.597997783965,19657.0,0.0,0,0,0,0,112,72,141.0875024690313,84.65250148141878,0.0,65.0,11.333333333333334,23.178653972998518,537.25,1,2,0,3,7,0,0,0,0.0,12.75,7.4,21.666666666666668,0,0,0,0,0,0,0,4,0,8,65535,58,2,20,0,0,0,0,1.7433871596632145E15,12364.839540139024,1.743387159681672E15,1.7433871596468E15,No Label
10.0.0.237-64.59.168.13-63009-53-6,10.0.0.237,63009,64.59.168.13,53,6,30/03/2025 07:12:39 p.m.,41070,5,3,37.0,53.0,35.0,0.0,7.4,15.453155017665487,53.0,0.0,17.666666666666668,30.599564267050166,2191.380569758948,194.78938397857317,5867.142857142857,9824.381293981001,21661.0,0.0,41070.0,10267.5,11785.411476340852,21837.0,87.0,19124.0,9562.0,13522.710083411535,19124.0,0.0,0,0,0,0,112,72,121.74336498660823,73.04601899196493,0.0,53.0,10.0,19.80530232033836,392.25,1,2,0,3,7,0,0,0,0.0,11.25,7.4,17.666666666666668,0,0,0,0,0,0,0,4,0,6,65535,58,2,20,0,0,0,0,1.7433871596683178E15,14350.183440800867,1.743387159687686E15,1.743387159647164E15,No Label
10.0.0.237-64.59.168.13-63010-53-6,10.0.0.237,63010,64.59.168.13,53,6,30/03/2025 07:12:39 p.m.,56853,5,3,37.0,0.0,35.0,0.0,7.4,15.453155017665487,0.0,0.0,0.0,0.0,650.8011890313616,140.71377060137547,8121.857142857143,9188.876943141118,21415.0,37.0,56853.0,14213.25,17127.775461220877,34920.0,37.0,23383.0,11691.5,10511.142302338028,19124.0,4259.0,0,0,0,0,112,72,87.94610662585967,52.7676639755158,0.0,35.0,4.111111111111111,11.60220285597141,134.61111111111114,1,2,0,2,7,0,0,0,0.0,4.625,7.4,0.0,0,0,0,0,0,0,0,4,0,0,65535,58,2,20,0,0,0,0,1.7433871596692892E15,14438.28656418882,1.743387159687736E15,1.743387159647468E15,No Label
64.59.168.13-10.0.0.237-53-63010-6,64.59.168.13,53,10.0.0.237,63010,6,30/03/2025 07:12:39 p.m.,1675,2,1,87.0,0.0,87.0,0.0,43.5,61.518289963229634,0.0,0.0,0.0,0.0,51940.298507462685,1791.044776119403,837.5,1072.6809870599925,1596.0,79.0,1675.0,1675.0,0.0,1675.0,1675.0,0,0,0,0,0,1,0,0,0,40,20,1194.0298507462687,597.0149253731344,0.0,87.0,43.5,50.22947341949744,2523.0,1,0,1,1,3,0,0,0,0.0,58.0,43.5,0.0,0,0,0,0,0,0,0,29,0,0,58,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-67.202.34.21-63014-443-6,10.0.0.237,63014,67.202.34.21,443,6,30/03/2025 07:12:40 p.m.,303159,5,7,1931.0,799.0,1387.0,0.0,386.2,601.255935521638,395.0,0.0,114.14285714285714,156.78587156950567,9005.175501964315,39.58318901962336,27559.90909090909,37918.605938126326,81402.0,0.0,221757.0,55439.25,36463.947458414325,75951.0,812.0,231850.0,38641.666666666664,42399.14892856538,81569.0,0.0,0,0,0,0,112,152,16.49299542484307,23.090193594780295,0.0,1387.0,209.99999999999997,393.40161836643904,154764.83333333334,1,2,0,6,11,0,0,0,1.0,227.5,386.2,114.14285714285714,0,0,0,0,6,11825,0,160,0,66,65535,180,3,20,0,0,0,0,1.7433871605023978E15,92261.93784031211,1.74338716065726E15,1.743387160354442E15,No Label
10.0.0.237-67.202.34.21-63014-443-6,10.0.0.237,63014,67.202.34.21,443,6,30/03/2025 07:12:40 p.m.,1626,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,14760.147601476014,1845.0184501845017,813.0,24.041630560342615,830.0,796.0,1626.0,813.0,24.041630560342615,830.0,796.0,0,0,0,0,0,0,0,0,0,60,0,1845.0184501845017,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0,0,0,0,No Label
10.0.0.237-64.59.168.13-63016-53-6,10.0.0.237,63016,64.59.168.13,53,6,30/03/2025 07:12:41 p.m.,32306,5,3,35.0,63.0,33.0,0.0,7.0,14.560219778561036,63.0,0.0,21.0,36.373066958946424,3033.4922305454093,247.6320188200334,4615.142857142857,7843.209003729945,19337.0,0.0,32306.0,8076.5,9603.113748501924,19667.0,77.0,19976.0,9988.0,14125.165060982474,19976.0,0.0,0,0,0,0,112,72,154.77001176252088,92.86200705751253,0.0,63.0,10.88888888888889,22.346389218643605,499.3611111111111,1,2,0,3,7,0,0,0,0.0,12.25,7.0,21.0,0,0,0,0,0,0,0,4,0,7,65535,58,2,20,0,0,0,0,1.7433871615608415E15,11359.635350661569,1.74338716157885E15,1.743387161547227E15,No Label
10.0.0.237-64.59.168.13-63018-53-6,10.0.0.237,63018,64.59.168.13,53,6,30/03/2025 07:12:41 p.m.,36954,5,4,35.0,85.0,33.0,0.0,7.0,14.560219778561036,85.0,0.0,21.25,42.5,3247.28040266277,243.54603019970773,4619.25,8190.393985813939,18039.0,0.0,36954.0,9238.5,10392.223390593565,18340.0,88.0,18513.0,6171.0,10688.485533507543,18513.0,0.0,0,0,0,0,112,92,135.30335011094874,108.242680088759,0.0,85.0,12.000000000000002,27.644569488820444,764.2222222222222,1,2,0,3,8,0,0,0,0.0,13.333333333333334,7.0,21.25,0,0,0,0,0,0,0,3,0,9,65535,58,2,20,0,0,0,0,1.743387161569529E15,13608.31686228591,1.743387161584582E15,1.743387161548331E15,No Label
